,ID,X,Time,PopBio,Temp,Time_units,PopBio_units,Species,Medium,Rep,Citation,log_PopBio
562,158,563,455.386764449101,0.00869565217391322,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.74493212836323
563,158,564,431.29387113672095,0.00695652173913097,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.968075679677383
564,158,565,407.20097782434095,0.00521739130434806,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129196
565,158,566,384.31290378906897,0.0034782608695656,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.661222860237295
566,158,567,357.803387462895,0.00521739130434806,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129196
567,158,568,336.113148245154,0.00695652173913075,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.968075679677415
568,158,569,313.225074209883,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
569,158,570,286.719050113497,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
570,158,571,263.827483848437,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
571,158,572,239.73459053605703,0.0034782608695653697,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.661222860237362
572,158,573,215.6347127641,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
573,158,574,191.538327221931,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
574,158,575,167.441941679762,0.0052173913043478395,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.255757752129238
575,158,576,143.331587218439,0.0121739130434784,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.408459891742026
576,158,577,120.440020953379,0.0121739130434784,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.408459891742026
577,158,578,95.1388161341016,0.0121739130434784,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.408459891742026
578,158,579,72.24724986904141,0.0121739130434784,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.408459891742026
579,158,580,48.1508643268727,0.0121739130434781,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.4084598917420506
581,158,582,24.057971014492804,0.0104347826086957,5,Hours,OD_595,Klebsiella.pneumonia..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-4.562610571569291
585,75,586,599.996302846193,0.00177833098153268,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-6.332080005371998
586,75,587,576.397370091258,6.28516147320735e-05,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-9.67473393141917
588,75,589,527.949866594367,0.00020704061323462098,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-8.482595584742384
593,75,594,408.69447337125,0.0005619673787797821,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-7.484066754631084
595,75,596,359.00472619495105,0.0007098535310900991,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-7.250451903449793
596,75,597,334.152458299186,0.004355247185541479,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.43637391126625
597,75,598,311.792072069852,0.00442179595408132,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.421209340967169
598,75,599,286.954592789318,0.000924288451940258,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-6.986486357615302
599,75,600,262.109719201169,0.000998231528095417,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-6.909525316479235
603,75,604,165.214712207386,0.00128660952510073,5,Hours,OD_595,Bacillus.pumilus..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-6.655744795703159
611,9,612,671.392040027852,0.317637272239921,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1468452005756768
612,9,613,647.789410119111,0.317707518162268,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1466240736420987
613,9,614,624.1830830565609,0.319563489373764,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1407993101208513
614,9,615,599.341906622219,0.31785170716077005,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.146170334650575
615,9,616,575.7503681749,0.312564777215674,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1629435441965246
616,9,617,550.938768971021,0.296567192689495,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2154814666925615
617,9,618,527.347230523702,0.29128026274439694,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2334693730815944
618,9,619,503.759389230192,0.284207607510151,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.258050295520638
619,9,620,480.167850782873,0.27892067756505395,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2768278473871395
620,9,621,455.337765809954,0.27185171948461606,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.3024985102874738
621,9,622,431.775804593098,0.252278987226333,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.3772197116773315
622,9,623,406.96790254302596,0.23449567741100602,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.450318124481023
623,9,624,383.402244172362,0.216708670441872,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.5292013599718082
624,9,625,358.572159199443,0.209639712361434,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.562364877108672
625,9,626,333.73098276510103,0.20792793014844102,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.5705637489931914
626,9,627,311.39277945861403,0.19728012718209098,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.623130594888234
627,9,628,286.614454639004,0.165211015053578,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.8005317430383072
628,9,629,261.821341204163,0.14028480408165803,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.96408060792032
629,9,630,239.48313789767502,0.12963700111530801,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.0430170333790945
630,9,631,214.645658617142,0.126139493613167,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.070366892237273
631,9,632,189.83775656707002,0.10835618379784,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.2223314801978815
632,9,633,165.015065901767,0.0977157751391053,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.3256922678794054
633,9,634,142.684256902894,0.0834965215944592,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.482950305544414
634,9,635,117.854171929976,0.0764275635140217,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.5714118688954075
635,9,636,95.52336293110359,0.0622083099693753,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.7772666873669793
636,9,637,70.7228551886475,0.0408535495757516,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.19776156853184
637,9,638,45.8927702157291,0.0337845914953141,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.3877504533545153
638,9,639,23.5545669092412,0.0231367885289642,5,Hours,OD_595,Clavibacter.michiganensis..RDA.R.,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.7663313512489083
640,25,641,479.445727482679,0.285333333333334,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2540971915085024
641,25,642,455.427251732102,0.29866666666666697,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2084271546753154
642,25,643,432.332563510393,0.29866666666666697,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.2084271546753154
643,25,644,407.39030023094705,0.301333333333334,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.199538207258068
644,25,645,383.37182448037004,0.306666666666667,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1819938976071598
645,25,646,359.353348729792,0.312,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1647520911726548
646,25,647,334.411085450347,0.31733333333333397,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1478025328588795
647,25,648,311.316397228637,0.32,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1394342831883648
648,25,649,287.29792147806,0.325333333333334,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1229049812371523
649,25,650,263.279445727483,0.330666666666667,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.106644460365373
650,25,651,239.260969976905,0.333333333333334,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.0986122886681078
651,25,652,215.242494226328,0.336,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.0906441190189327
652,25,653,191.224018475751,0.336,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.0906441190189327
653,25,654,167.205542725173,0.330666666666667,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.106644460365373
654,25,655,143.187066974596,0.325333333333334,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.1229049812371523
655,25,656,119.168591224019,0.28800000000000003,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.244794798846191
656,25,657,95.15011547344109,0.250666666666667,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.3836312437004057
657,25,658,71.1316397228638,0.194666666666667,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.6364665848220181
658,25,659,47.113163972286394,0.12,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.120263536200091
659,25,660,23.094688221709,0.0773333333333333,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.5596301959839374
660,25,661,9.23787528868358,0.0426666666666669,15,Hours,OD_595,Chryseobacterium.balustinum,TSB,1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.154337303730624
